transaction_id,item,payment_method,location,transaction_date,quantity,price_per_unit,total_spent,item_Cake,item_Coffee,item_Cookie,item_Juice,item_Salad,item_Sandwich,item_Smoothie,item_Tea,payment_Cash,payment_Credit Card,payment_Digital Wallet,location_In-store,location_Takeaway,calculated_total,month,weekday
TXN_9306482,Smoothie,Digital Wallet,Takeaway,2023-01-16,2.0,4.0,8.0,0,0,0,0,0,0,1,0,0,0,1,0,1,8.0,2023-01,Monday
TXN_3094786,Sandwich,Credit Card,Takeaway,2023-01-16,4.0,4.0,16.0,0,0,0,0,0,1,0,0,0,1,0,0,1,16.0,2023-01,Monday
TXN_3507013,Juice,Digital Wallet,In-store,2023-01-16,1.0,3.0,3.0,0,0,0,1,0,0,0,0,0,0,1,1,0,3.0,2023-01,Monday
TXN_9579691,Cookie,Credit Card,In-store,2023-01-16,5.0,1.0,5.0,0,0,1,0,0,0,0,0,0,1,0,1,0,5.0,2023-01,Monday
TXN_7815651,Salad,Cash,In-store,2023-01-16,1.0,5.0,5.0,0,0,0,0,1,0,0,0,1,0,0,1,0,5.0,2023-01,Monday
TXN_8809659,Juice,Cash,Takeaway,2023-01-16,2.0,3.0,6.0,0,0,0,1,0,0,0,0,1,0,0,0,1,6.0,2023-01,Monday
TXN_8077812,Salad,Cash,In-store,2023-01-16,5.0,5.0,25.0,0,0,0,0,1,0,0,0,1,0,0,1,0,25.0,2023-01,Monday
TXN_8379868,Cake,Cash,In-store,2023-01-16,3.0,3.0,9.0,1,0,0,0,0,0,0,0,1,0,0,1,0,9.0,2023-01,Monday
TXN_9943917,Sandwich,Credit Card,In-store,2023-01-16,3.0,4.0,12.0,0,0,0,0,0,1,0,0,0,1,0,1,0,12.0,2023-01,Monday
TXN_2887411,Smoothie,Cash,In-store,2023-01-16,2.0,4.0,8.0,0,0,0,0,0,0,1,0,1,0,0,1,0,8.0,2023-01,Monday
TXN_2915287,Salad,Digital Wallet,Takeaway,2023-01-16,1.0,5.0,5.0,0,0,0,0,1,0,0,0,0,0,1,0,1,5.0,2023-01,Monday
TXN_7343905,Cake,Digital Wallet,In-store,2023-01-17,1.0,3.0,3.0,1,0,0,0,0,0,0,0,0,0,1,1,0,3.0,2023-01,Tuesday
TXN_9350833,Cake,Cash,Takeaway,2023-01-17,1.0,3.0,3.0,1,0,0,0,0,0,0,0,1,0,0,0,1,3.0,2023-01,Tuesday
TXN_3669068,Cake,Cash,Takeaway,2023-01-17,5.0,3.0,15.0,1,0,0,0,0,0,0,0,1,0,0,0,1,15.0,2023-01,Tuesday
TXN_6501361,Salad,Cash,In-store,2023-01-17,5.0,5.0,25.0,0,0,0,0,1,0,0,0,1,0,0,1,0,25.0,2023-01,Tuesday
TXN_1492585,Sandwich,Cash,Takeaway,2023-01-17,3.0,4.0,12.0,0,0,0,0,0,1,0,0,1,0,0,0,1,12.0,2023-01,Tuesday
TXN_5448602,Juice,Credit Card,In-store,2023-01-17,3.0,3.0,9.0,0,0,0,1,0,0,0,0,0,1,0,1,0,9.0,2023-01,Tuesday
TXN_9623460,Sandwich,Digital Wallet,In-store,2023-01-17,3.0,4.0,12.0,0,0,0,0,0,1,0,0,0,0,1,1,0,12.0,2023-01,Tuesday
TXN_1738607,Juice,Credit Card,In-store,2023-01-17,2.0,3.0,6.0,0,0,0,1,0,0,0,0,0,1,0,1,0,6.0,2023-01,Tuesday
TXN_6091542,Juice,Digital Wallet,Takeaway,2023-01-17,5.0,3.0,15.0,0,0,0,1,0,0,0,0,0,0,1,0,1,15.0,2023-01,Tuesday
TXN_7812084,Sandwich,Cash,In-store,2023-01-17,4.0,4.0,16.0,0,0,0,0,0,1,0,0,1,0,0,1,0,16.0,2023-01,Tuesday
TXN_5161371,Cake,Credit Card,In-store,2023-01-17,2.0,3.0,6.0,1,0,0,0,0,0,0,0,0,1,0,1,0,6.0,2023-01,Tuesday
TXN_3447575,Sandwich,Credit Card,Takeaway,2023-01-17,4.0,4.0,16.0,0,0,0,0,0,1,0,0,0,1,0,0,1,16.0,2023-01,Tuesday
TXN_1850339,Cookie,Cash,Takeaway,2023-01-17,5.0,1.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,1,5.0,2023-01,Tuesday
TXN_4873180,Tea,Digital Wallet,In-store,2023-01-17,5.0,1.5,7.5,0,0,0,0,0,0,0,1,0,0,1,1,0,7.5,2023-01,Tuesday
TXN_5594695,Cake,Credit Card,In-store,2023-01-18,3.0,3.0,9.0,1,0,0,0,0,0,0,0,0,1,0,1,0,9.0,2023-01,Wednesday
TXN_1324760,Tea,Cash,In-store,2023-01-18,4.0,1.5,6.0,0,0,0,0,0,0,0,1,1,0,0,1,0,6.0,2023-01,Wednesday
TXN_1811216,Sandwich,Digital Wallet,Takeaway,2023-01-18,1.0,4.0,4.0,0,0,0,0,0,1,0,0,0,0,1,0,1,4.0,2023-01,Wednesday
TXN_6053755,Cookie,Digital Wallet,Takeaway,2023-01-18,4.0,1.0,4.0,0,0,1,0,0,0,0,0,0,0,1,0,1,4.0,2023-01,Wednesday
TXN_7099050,Salad,Credit Card,Takeaway,2023-01-18,3.0,5.0,15.0,0,0,0,0,1,0,0,0,0,1,0,0,1,15.0,2023-01,Wednesday
TXN_1730647,Juice,Digital Wallet,In-store,2023-01-18,5.0,3.0,15.0,0,0,0,1,0,0,0,0,0,0,1,1,0,15.0,2023-01,Wednesday
TXN_7039529,Cookie,Digital Wallet,In-store,2023-01-19,3.0,1.0,3.0,0,0,1,0,0,0,0,0,0,0,1,1,0,3.0,2023-01,Thursday
TXN_6762172,Coffee,Cash,Takeaway,2023-01-19,5.0,2.0,10.0,0,1,0,0,0,0,0,0,1,0,0,0,1,10.0,2023-01,Thursday
TXN_7908153,Cookie,Cash,In-store,2023-01-19,3.0,1.0,3.0,0,0,1,0,0,0,0,0,1,0,0,1,0,3.0,2023-01,Thursday
TXN_7780748,Cookie,Credit Card,In-store,2023-01-19,3.0,1.0,3.0,0,0,1,0,0,0,0,0,0,1,0,1,0,3.0,2023-01,Thursday
TXN_5848025,Tea,Credit Card,In-store,2023-01-19,5.0,1.5,7.5,0,0,0,0,0,0,0,1,0,1,0,1,0,7.5,2023-01,Thursday
TXN_5275315,Smoothie,Digital Wallet,In-store,2023-01-19,2.0,4.0,8.0,0,0,0,0,0,0,1,0,0,0,1,1,0,8.0,2023-01,Thursday
TXN_8859035,Cake,Digital Wallet,Takeaway,2023-01-19,3.0,3.0,9.0,1,0,0,0,0,0,0,0,0,0,1,0,1,9.0,2023-01,Thursday
TXN_9668108,Cake,Cash,In-store,2023-01-20,1.0,3.0,3.0,1,0,0,0,0,0,0,0,1,0,0,1,0,3.0,2023-01,Friday
TXN_9484436,Salad,Credit Card,In-store,2023-01-20,1.0,5.0,5.0,0,0,0,0,1,0,0,0,0,1,0,1,0,5.0,2023-01,Friday
TXN_3927733,Salad,Credit Card,Takeaway,2023-01-20,5.0,5.0,25.0,0,0,0,0,1,0,0,0,0,1,0,0,1,25.0,2023-01,Friday
TXN_2727347,Cake,Cash,Takeaway,2023-01-20,5.0,3.0,15.0,1,0,0,0,0,0,0,0,1,0,0,0,1,15.0,2023-01,Friday
TXN_8382825,Coffee,Cash,In-store,2023-01-20,5.0,2.0,10.0,0,1,0,0,0,0,0,0,1,0,0,1,0,10.0,2023-01,Friday
TXN_9897583,Coffee,Digital Wallet,Takeaway,2023-01-20,2.0,2.0,4.0,0,1,0,0,0,0,0,0,0,0,1,0,1,4.0,2023-01,Friday
TXN_7049861,Cake,Cash,In-store,2023-01-20,5.0,3.0,15.0,1,0,0,0,0,0,0,0,1,0,0,1,0,15.0,2023-01,Friday
TXN_7644786,Cookie,Credit Card,Takeaway,2023-01-20,3.0,1.0,3.0,0,0,1,0,0,0,0,0,0,1,0,0,1,3.0,2023-01,Friday
TXN_1815061,Cake,Digital Wallet,In-store,2023-01-20,3.0,3.0,9.0,1,0,0,0,0,0,0,0,0,0,1,1,0,9.0,2023-01,Friday
TXN_5263693,Juice,Digital Wallet,Takeaway,2023-01-20,1.0,3.0,3.0,0,0,0,1,0,0,0,0,0,0,1,0,1,3.0,2023-01,Friday
TXN_2227781,Cake,Cash,Takeaway,2023-01-21,1.0,3.0,3.0,1,0,0,0,0,0,0,0,1,0,0,0,1,3.0,2023-01,Saturday
TXN_6832697,Salad,Credit Card,Takeaway,2023-01-21,3.0,5.0,15.0,0,0,0,0,1,0,0,0,0,1,0,0,1,15.0,2023-01,Saturday
TXN_8659963,Cake,Cash,Takeaway,2023-01-21,4.0,3.0,12.0,1,0,0,0,0,0,0,0,1,0,0,0,1,12.0,2023-01,Saturday
TXN_6925284,Juice,Digital Wallet,Takeaway,2023-01-21,5.0,3.0,15.0,0,0,0,1,0,0,0,0,0,0,1,0,1,15.0,2023-01,Saturday
TXN_9861083,Sandwich,Credit Card,In-store,2023-01-21,5.0,4.0,20.0,0,0,0,0,0,1,0,0,0,1,0,1,0,20.0,2023-01,Saturday
TXN_3868402,Coffee,Cash,In-store,2023-01-21,3.0,2.0,6.0,0,1,0,0,0,0,0,0,1,0,0,1,0,6.0,2023-01,Saturday
TXN_3052584,Salad,Cash,In-store,2023-01-21,1.0,5.0,5.0,0,0,0,0,1,0,0,0,1,0,0,1,0,5.0,2023-01,Saturday
TXN_8741663,Smoothie,Credit Card,Takeaway,2023-01-21,1.0,4.0,4.0,0,0,0,0,0,0,1,0,0,1,0,0,1,4.0,2023-01,Saturday
TXN_1514364,Coffee,Digital Wallet,In-store,2023-01-21,5.0,2.0,10.0,0,1,0,0,0,0,0,0,0,0,1,1,0,10.0,2023-01,Saturday
TXN_2402978,Cookie,Credit Card,In-store,2023-01-21,3.0,1.0,3.0,0,0,1,0,0,0,0,0,0,1,0,1,0,3.0,2023-01,Saturday
TXN_1973716,Salad,Credit Card,In-store,2023-01-21,4.0,5.0,20.0,0,0,0,0,1,0,0,0,0,1,0,1,0,20.0,2023-01,Saturday
TXN_5005793,Sandwich,Credit Card,In-store,2023-01-21,4.0,4.0,16.0,0,0,0,0,0,1,0,0,0,1,0,1,0,16.0,2023-01,Saturday
TXN_4030519,Smoothie,Digital Wallet,Takeaway,2023-01-22,2.0,4.0,8.0,0,0,0,0,0,0,1,0,0,0,1,0,1,8.0,2023-01,Sunday
TXN_7113656,Juice,Credit Card,Takeaway,2023-01-22,2.0,3.0,6.0,0,0,0,1,0,0,0,0,0,1,0,0,1,6.0,2023-01,Sunday
TXN_2386202,Salad,Cash,In-store,2023-01-22,4.0,5.0,20.0,0,0,0,0,1,0,0,0,1,0,0,1,0,20.0,2023-01,Sunday
TXN_4252036,Sandwich,Cash,Takeaway,2023-01-22,2.0,4.0,8.0,0,0,0,0,0,1,0,0,1,0,0,0,1,8.0,2023-01,Sunday
TXN_4116036,Salad,Credit Card,In-store,2023-01-22,2.0,5.0,10.0,0,0,0,0,1,0,0,0,0,1,0,1,0,10.0,2023-01,Sunday
TXN_3740963,Salad,Digital Wallet,Takeaway,2023-01-22,2.0,5.0,10.0,0,0,0,0,1,0,0,0,0,0,1,0,1,10.0,2023-01,Sunday
TXN_8540499,Cookie,Cash,In-store,2023-01-22,3.0,1.0,3.0,0,0,1,0,0,0,0,0,1,0,0,1,0,3.0,2023-01,Sunday
TXN_6807913,Juice,Credit Card,Takeaway,2023-01-22,3.0,3.0,9.0,0,0,0,1,0,0,0,0,0,1,0,0,1,9.0,2023-01,Sunday
TXN_8404563,Tea,Cash,In-store,2023-01-22,1.0,1.5,1.5,0,0,0,0,0,0,0,1,1,0,0,1,0,1.5,2023-01,Sunday
TXN_1283149,Salad,Credit Card,In-store,2023-01-23,2.0,5.0,10.0,0,0,0,0,1,0,0,0,0,1,0,1,0,10.0,2023-01,Monday
TXN_4939667,Salad,Cash,Takeaway,2023-01-23,1.0,5.0,5.0,0,0,0,0,1,0,0,0,1,0,0,0,1,5.0,2023-01,Monday
TXN_8283199,Juice,Digital Wallet,Takeaway,2023-01-23,3.0,3.0,9.0,0,0,0,1,0,0,0,0,0,0,1,0,1,9.0,2023-01,Monday
TXN_2316206,Cookie,Credit Card,In-store,2023-01-23,1.0,1.0,1.0,0,0,1,0,0,0,0,0,0,1,0,1,0,1.0,2023-01,Monday
TXN_9022617,Coffee,Credit Card,In-store,2023-01-23,1.0,2.0,2.0,0,1,0,0,0,0,0,0,0,1,0,1,0,2.0,2023-01,Monday
TXN_4224427,Juice,Cash,Takeaway,2023-01-23,4.0,3.0,12.0,0,0,0,1,0,0,0,0,1,0,0,0,1,12.0,2023-01,Monday
TXN_5531648,Coffee,Cash,Takeaway,2023-01-23,5.0,2.0,10.0,0,1,0,0,0,0,0,0,1,0,0,0,1,10.0,2023-01,Monday
TXN_2728444,Salad,Digital Wallet,Takeaway,2023-01-23,1.0,5.0,5.0,0,0,0,0,1,0,0,0,0,0,1,0,1,5.0,2023-01,Monday
TXN_1985396,Sandwich,Cash,In-store,2023-01-23,3.0,4.0,12.0,0,0,0,0,0,1,0,0,1,0,0,1,0,12.0,2023-01,Monday
TXN_2317867,Tea,Cash,In-store,2023-01-23,5.0,1.5,7.5,0,0,0,0,0,0,0,1,1,0,0,1,0,7.5,2023-01,Monday
TXN_5106316,Sandwich,Digital Wallet,Takeaway,2023-01-23,5.0,4.0,20.0,0,0,0,0,0,1,0,0,0,0,1,0,1,20.0,2023-01,Monday
TXN_9157460,Cake,Digital Wallet,Takeaway,2023-01-23,4.0,3.0,12.0,1,0,0,0,0,0,0,0,0,0,1,0,1,12.0,2023-01,Monday
TXN_8025478,Sandwich,Cash,Takeaway,2023-01-24,4.0,4.0,16.0,0,0,0,0,0,1,0,0,1,0,0,0,1,16.0,2023-01,Tuesday
TXN_9080521,Coffee,Credit Card,In-store,2023-01-24,2.0,2.0,4.0,0,1,0,0,0,0,0,0,0,1,0,1,0,4.0,2023-01,Tuesday
TXN_1936915,Salad,Digital Wallet,In-store,2023-01-24,3.0,5.0,15.0,0,0,0,0,1,0,0,0,0,0,1,1,0,15.0,2023-01,Tuesday
TXN_9567719,Sandwich,Digital Wallet,In-store,2023-01-24,5.0,4.0,20.0,0,0,0,0,0,1,0,0,0,0,1,1,0,20.0,2023-01,Tuesday
TXN_9178545,Juice,Cash,In-store,2023-01-24,4.0,3.0,12.0,0,0,0,1,0,0,0,0,1,0,0,1,0,12.0,2023-01,Tuesday
TXN_7195393,Salad,Credit Card,In-store,2023-01-24,2.0,5.0,10.0,0,0,0,0,1,0,0,0,0,1,0,1,0,10.0,2023-01,Tuesday
TXN_9587814,Juice,Cash,In-store,2023-01-25,3.0,3.0,9.0,0,0,0,1,0,0,0,0,1,0,0,1,0,9.0,2023-01,Wednesday
TXN_7705153,Tea,Digital Wallet,In-store,2023-01-25,1.0,1.5,1.5,0,0,0,0,0,0,0,1,0,0,1,1,0,1.5,2023-01,Wednesday
TXN_7670296,Juice,Cash,Takeaway,2023-01-25,2.0,3.0,6.0,0,0,0,1,0,0,0,0,1,0,0,0,1,6.0,2023-01,Wednesday
TXN_7480940,Coffee,Cash,In-store,2023-01-25,2.0,2.0,4.0,0,1,0,0,0,0,0,0,1,0,0,1,0,4.0,2023-01,Wednesday
TXN_5837801,Salad,Credit Card,In-store,2023-01-25,1.0,5.0,5.0,0,0,0,0,1,0,0,0,0,1,0,1,0,5.0,2023-01,Wednesday
TXN_6851654,Salad,Digital Wallet,Takeaway,2023-01-25,1.0,5.0,5.0,0,0,0,0,1,0,0,0,0,0,1,0,1,5.0,2023-01,Wednesday
TXN_1529845,Juice,Credit Card,In-store,2023-01-25,3.0,3.0,9.0,0,0,0,1,0,0,0,0,0,1,0,1,0,9.0,2023-01,Wednesday
TXN_9105374,Juice,Digital Wallet,In-store,2023-01-25,4.0,3.0,12.0,0,0,0,1,0,0,0,0,0,0,1,1,0,12.0,2023-01,Wednesday
TXN_5808749,Salad,Cash,Takeaway,2023-01-25,1.0,5.0,5.0,0,0,0,0,1,0,0,0,1,0,0,0,1,5.0,2023-01,Wednesday
TXN_5452419,Coffee,Cash,In-store,2023-01-25,4.0,2.0,8.0,0,1,0,0,0,0,0,0,1,0,0,1,0,8.0,2023-01,Wednesday
TXN_4276442,Cake,Credit Card,In-store,2023-01-25,4.0,3.0,12.0,1,0,0,0,0,0,0,0,0,1,0,1,0,12.0,2023-01,Wednesday
TXN_4183749,Cake,Credit Card,Takeaway,2023-01-25,4.0,3.0,12.0,1,0,0,0,0,0,0,0,0,1,0,0,1,12.0,2023-01,Wednesday
TXN_2047672,Sandwich,Credit Card,In-store,2023-01-25,1.0,4.0,4.0,0,0,0,0,0,1,0,0,0,1,0,1,0,4.0,2023-01,Wednesday
TXN_9517548,Coffee,Cash,Takeaway,2023-01-25,3.0,2.0,6.0,0,1,0,0,0,0,0,0,1,0,0,0,1,6.0,2023-01,Wednesday
TXN_5101593,Cake,Credit Card,Takeaway,2023-01-25,5.0,3.0,15.0,1,0,0,0,0,0,0,0,0,1,0,0,1,15.0,2023-01,Wednesday
TXN_3919995,Tea,Cash,Takeaway,2023-01-26,3.0,1.5,4.5,0,0,0,0,0,0,0,1,1,0,0,0,1,4.5,2023-01,Thursday
TXN_7832527,Cake,Cash,In-store,2023-01-26,3.0,3.0,9.0,1,0,0,0,0,0,0,0,1,0,0,1,0,9.0,2023-01,Thursday
TXN_9612533,Cake,Digital Wallet,In-store,2023-01-26,2.0,3.0,6.0,1,0,0,0,0,0,0,0,0,0,1,1,0,6.0,2023-01,Thursday
TXN_1236759,Coffee,Credit Card,In-store,2023-01-26,1.0,2.0,2.0,0,1,0,0,0,0,0,0,0,1,0,1,0,2.0,2023-01,Thursday
TXN_5902629,Cookie,Cash,Takeaway,2023-01-26,3.0,1.0,3.0,0,0,1,0,0,0,0,0,1,0,0,0,1,3.0,2023-01,Thursday
TXN_4992510,Cookie,Cash,In-store,2023-01-26,4.0,1.0,4.0,0,0,1,0,0,0,0,0,1,0,0,1,0,4.0,2023-01,Thursday
TXN_6716151,Sandwich,Digital Wallet,Takeaway,2023-01-26,3.0,4.0,12.0,0,0,0,0,0,1,0,0,0,0,1,0,1,12.0,2023-01,Thursday
TXN_5534944,Tea,Credit Card,Takeaway,2023-01-26,5.0,1.5,7.5,0,0,0,0,0,0,0,1,0,1,0,0,1,7.5,2023-01,Thursday
TXN_7068406,Juice,Digital Wallet,Takeaway,2023-01-26,2.0,3.0,6.0,0,0,0,1,0,0,0,0,0,0,1,0,1,6.0,2023-01,Thursday
TXN_6899834,Cake,Credit Card,Takeaway,2023-01-27,3.0,3.0,9.0,1,0,0,0,0,0,0,0,0,1,0,0,1,9.0,2023-01,Friday
TXN_3669990,Tea,Cash,Takeaway,2023-01-27,2.0,1.5,3.0,0,0,0,0,0,0,0,1,1,0,0,0,1,3.0,2023-01,Friday
TXN_8661288,Salad,Digital Wallet,Takeaway,2023-01-27,2.0,5.0,10.0,0,0,0,0,1,0,0,0,0,0,1,0,1,10.0,2023-01,Friday
TXN_4600614,Sandwich,Digital Wallet,Takeaway,2023-01-27,3.0,4.0,12.0,0,0,0,0,0,1,0,0,0,0,1,0,1,12.0,2023-01,Friday
TXN_2640771,Cookie,Digital Wallet,Takeaway,2023-01-27,2.0,1.0,2.0,0,0,1,0,0,0,0,0,0,0,1,0,1,2.0,2023-01,Friday
TXN_2437725,Sandwich,Credit Card,Takeaway,2023-01-27,4.0,4.0,16.0,0,0,0,0,0,1,0,0,0,1,0,0,1,16.0,2023-01,Friday
TXN_9354616,Tea,Digital Wallet,Takeaway,2023-01-27,4.0,1.5,6.0,0,0,0,0,0,0,0,1,0,0,1,0,1,6.0,2023-01,Friday
TXN_9069297,Cookie,Credit Card,In-store,2023-01-27,4.0,1.0,4.0,0,0,1,0,0,0,0,0,0,1,0,1,0,4.0,2023-01,Friday
TXN_7961171,Juice,Cash,In-store,2023-01-27,3.0,3.0,9.0,0,0,0,1,0,0,0,0,1,0,0,1,0,9.0,2023-01,Friday
TXN_1526864,Smoothie,Digital Wallet,In-store,2023-01-27,3.0,4.0,12.0,0,0,0,0,0,0,1,0,0,0,1,1,0,12.0,2023-01,Friday
TXN_8952145,Cake,Credit Card,Takeaway,2023-01-28,3.0,3.0,9.0,1,0,0,0,0,0,0,0,0,1,0,0,1,9.0,2023-01,Saturday
TXN_2404800,Sandwich,Cash,In-store,2023-01-28,5.0,4.0,20.0,0,0,0,0,0,1,0,0,1,0,0,1,0,20.0,2023-01,Saturday
TXN_8627017,Tea,Cash,In-store,2023-01-28,4.0,1.5,6.0,0,0,0,0,0,0,0,1,1,0,0,1,0,6.0,2023-01,Saturday
TXN_4407959,Tea,Digital Wallet,Takeaway,2023-01-28,1.0,1.5,1.5,0,0,0,0,0,0,0,1,0,0,1,0,1,1.5,2023-01,Saturday
TXN_7864482,Sandwich,Credit Card,Takeaway,2023-01-28,1.0,4.0,4.0,0,0,0,0,0,1,0,0,0,1,0,0,1,4.0,2023-01,Saturday
TXN_6795640,Cookie,Digital Wallet,Takeaway,2023-01-28,4.0,1.0,4.0,0,0,1,0,0,0,0,0,0,0,1,0,1,4.0,2023-01,Saturday
TXN_1765281,Smoothie,Credit Card,In-store,2023-01-28,3.0,4.0,12.0,0,0,0,0,0,0,1,0,0,1,0,1,0,12.0,2023-01,Saturday
TXN_9858152,Smoothie,Digital Wallet,In-store,2023-01-28,2.0,4.0,8.0,0,0,0,0,0,0,1,0,0,0,1,1,0,8.0,2023-01,Saturday
TXN_7880000,Salad,Credit Card,In-store,2023-01-28,3.0,5.0,15.0,0,0,0,0,1,0,0,0,0,1,0,1,0,15.0,2023-01,Saturday
TXN_6188931,Cake,Digital Wallet,In-store,2023-01-28,5.0,3.0,15.0,1,0,0,0,0,0,0,0,0,0,1,1,0,15.0,2023-01,Saturday
TXN_7467621,Salad,Credit Card,Takeaway,2023-01-28,4.0,5.0,20.0,0,0,0,0,1,0,0,0,0,1,0,0,1,20.0,2023-01,Saturday
TXN_2624121,Tea,Digital Wallet,In-store,2023-01-28,5.0,1.5,7.5,0,0,0,0,0,0,0,1,0,0,1,1,0,7.5,2023-01,Saturday
TXN_3549667,Sandwich,Digital Wallet,Takeaway,2023-01-29,3.0,4.0,12.0,0,0,0,0,0,1,0,0,0,0,1,0,1,12.0,2023-01,Sunday
TXN_8628848,Juice,Credit Card,In-store,2023-01-29,1.0,3.0,3.0,0,0,0,1,0,0,0,0,0,1,0,1,0,3.0,2023-01,Sunday
TXN_6992783,Tea,Digital Wallet,Takeaway,2023-01-29,1.0,1.5,1.5,0,0,0,0,0,0,0,1,0,0,1,0,1,1.5,2023-01,Sunday
TXN_8103754,Salad,Cash,Takeaway,2023-01-29,5.0,5.0,25.0,0,0,0,0,1,0,0,0,1,0,0,0,1,25.0,2023-01,Sunday
TXN_2929426,Salad,Cash,Takeaway,2023-01-29,5.0,5.0,25.0,0,0,0,0,1,0,0,0,1,0,0,0,1,25.0,2023-01,Sunday
TXN_2345326,Cookie,Digital Wallet,Takeaway,2023-01-29,3.0,1.0,3.0,0,0,1,0,0,0,0,0,0,0,1,0,1,3.0,2023-01,Sunday
TXN_5173881,Cookie,Cash,Takeaway,2023-01-29,3.0,1.0,3.0,0,0,1,0,0,0,0,0,1,0,0,0,1,3.0,2023-01,Sunday
TXN_4107857,Tea,Credit Card,Takeaway,2023-01-29,1.0,1.5,1.5,0,0,0,0,0,0,0,1,0,1,0,0,1,1.5,2023-01,Sunday
TXN_8134280,Cookie,Digital Wallet,Takeaway,2023-01-29,1.0,1.0,1.0,0,0,1,0,0,0,0,0,0,0,1,0,1,1.0,2023-01,Sunday
TXN_9119194,Cake,Cash,Takeaway,2023-01-29,3.0,3.0,9.0,1,0,0,0,0,0,0,0,1,0,0,0,1,9.0,2023-01,Sunday
TXN_3639760,Cake,Credit Card,Takeaway,2023-01-29,5.0,3.0,15.0,1,0,0,0,0,0,0,0,0,1,0,0,1,15.0,2023-01,Sunday
TXN_6430534,Tea,Cash,Takeaway,2023-01-29,5.0,1.5,7.5,0,0,0,0,0,0,0,1,1,0,0,0,1,7.5,2023-01,Sunday
TXN_2897794,Cookie,Credit Card,Takeaway,2023-01-29,4.0,1.0,4.0,0,0,1,0,0,0,0,0,0,1,0,0,1,4.0,2023-01,Sunday
TXN_6650875,Cookie,Credit Card,Takeaway,2023-01-29,5.0,1.0,5.0,0,0,1,0,0,0,0,0,0,1,0,0,1,5.0,2023-01,Sunday
TXN_4006067,Juice,Cash,Takeaway,2023-01-30,4.0,3.0,12.0,0,0,0,1,0,0,0,0,1,0,0,0,1,12.0,2023-01,Monday
TXN_3910293,Cake,Cash,In-store,2023-01-30,4.0,3.0,12.0,1,0,0,0,0,0,0,0,1,0,0,1,0,12.0,2023-01,Monday
TXN_7578769,Sandwich,Digital Wallet,Takeaway,2023-01-30,5.0,4.0,20.0,0,0,0,0,0,1,0,0,0,0,1,0,1,20.0,2023-01,Monday
TXN_8209125,Cookie,Credit Card,Takeaway,2023-01-30,3.0,1.0,3.0,0,0,1,0,0,0,0,0,0,1,0,0,1,3.0,2023-01,Monday
TXN_7125945,Cake,Credit Card,In-store,2023-01-30,3.0,3.0,9.0,1,0,0,0,0,0,0,0,0,1,0,1,0,9.0,2023-01,Monday
TXN_4869107,Smoothie,Digital Wallet,In-store,2023-01-30,3.0,4.0,12.0,0,0,0,0,0,0,1,0,0,0,1,1,0,12.0,2023-01,Monday
TXN_3305132,Cake,Credit Card,Takeaway,2023-01-30,4.0,3.0,12.0,1,0,0,0,0,0,0,0,0,1,0,0,1,12.0,2023-01,Monday
TXN_6259001,Tea,Digital Wallet,In-store,2023-01-30,4.0,1.5,6.0,0,0,0,0,0,0,0,1,0,0,1,1,0,6.0,2023-01,Monday
TXN_6636395,Juice,Cash,In-store,2023-01-30,4.0,3.0,12.0,0,0,0,1,0,0,0,0,1,0,0,1,0,12.0,2023-01,Monday
TXN_9134335,Cake,Digital Wallet,Takeaway,2023-01-30,3.0,3.0,9.0,1,0,0,0,0,0,0,0,0,0,1,0,1,9.0,2023-01,Monday
TXN_7806146,Cake,Digital Wallet,In-store,2023-01-30,3.0,3.0,9.0,1,0,0,0,0,0,0,0,0,0,1,1,0,9.0,2023-01,Monday
TXN_5220523,Juice,Cash,Takeaway,2023-01-30,3.0,3.0,9.0,0,0,0,1,0,0,0,0,1,0,0,0,1,9.0,2023-01,Monday
TXN_3456748,Juice,Cash,In-store,2023-01-30,2.0,3.0,6.0,0,0,0,1,0,0,0,0,1,0,0,1,0,6.0,2023-01,Monday
TXN_4142781,Sandwich,Digital Wallet,Takeaway,2023-01-30,5.0,4.0,20.0,0,0,0,0,0,1,0,0,0,0,1,0,1,20.0,2023-01,Monday
TXN_6507690,Juice,Digital Wallet,In-store,2023-01-30,1.0,3.0,3.0,0,0,0,1,0,0,0,0,0,0,1,1,0,3.0,2023-01,Monday
TXN_6775024,Coffee,Cash,In-store,2023-01-30,2.0,2.0,4.0,0,1,0,0,0,0,0,0,1,0,0,1,0,4.0,2023-01,Monday
TXN_4234636,Smoothie,Credit Card,In-store,2023-01-30,1.0,4.0,4.0,0,0,0,0,0,0,1,0,0,1,0,1,0,4.0,2023-01,Monday
TXN_4726376,Cake,Credit Card,In-store,2023-01-31,2.0,3.0,6.0,1,0,0,0,0,0,0,0,0,1,0,1,0,6.0,2023-01,Tuesday
TXN_8187087,Coffee,Digital Wallet,Takeaway,2023-01-31,3.0,2.0,6.0,0,1,0,0,0,0,0,0,0,0,1,0,1,6.0,2023-01,Tuesday
TXN_4187420,Cake,Digital Wallet,In-store,2023-01-31,3.0,3.0,9.0,1,0,0,0,0,0,0,0,0,0,1,1,0,9.0,2023-01,Tuesday
TXN_4350854,Cookie,Cash,In-store,2023-01-31,2.0,1.0,2.0,0,0,1,0,0,0,0,0,1,0,0,1,0,2.0,2023-01,Tuesday
